id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
8027,fourth,dec,2179-12-03,64,2713291.0,32738874.0,42754.92,1287.0,37604092.0,17053.19,11941.0,180259.0,126.54,194367.0,102984967.0,195367.0,56733.7,16579.15,3.29,79.73,0.0,746.87
8028,fourth,dec,2179-12-10,64,2713669.0,32734970.0,47436.84,1273.0,37613619.0,17056.75,11944.0,180264.0,126.62,194407.0,103005693.0,195400.0,56737.71,16643.05,3.28,79.75,3.02,746.89
8029,fourth,dec,2179-12-17,64,2713152.0,32736468.0,49489.92,1265.0,37622965.0,17059.17,11950.0,180290.0,126.62,194440.0,103025277.0,195428.0,56748.99,16658.59,3.29,79.77,0.0,746.73
8030,fourth,dec,2179-12-24,64,2713438.0,32738549.0,49233.98,1275.0,37632910.0,17062.66,11957.0,180286.0,126.65,194495.0,103044956.0,195442.0,56755.53,16642.34,3.29,79.78,4.41,746.92
8031,fourth,dec,2179-12-31,64,2713052.0,32768546.0,49515.97,1195.0,37627715.0,17068.88,11964.0,180379.0,126.64,194592.0,103180503.0,195500.0,56729.48,16623.26,3.32,79.9,4.93,746.7
8032,first,jan,2180-01-07,64,2713271.0,32776462.0,50845.9,1187.0,37635538.0,17071.03,11968.0,180401.0,126.65,194628.0,103195496.0,195540.0,56739.93,16621.63,3.33,79.91,1.41,746.85
8033,first,jan,2180-01-14,64,2712842.0,32798228.0,50547.56,1096.0,37650538.0,17084.92,11975.0,180550.0,126.86,194750.0,103253781.0,195603.0,56774.65,16577.57,3.33,79.88,0.0,747.63
8034,first,jan,2180-01-21,64,2712962.0,32797362.0,51000.93,1074.0,37657553.0,17088.06,11976.0,180624.0,126.89,194781.0,103278026.0,195636.0,56788.95,16481.69,3.33,79.88,0.0,747.8
8035,first,jan,2180-01-28,64,2713514.0,32804873.0,51428.25,1076.0,37666503.0,17089.95,11978.0,180637.0,126.91,194813.0,103295097.0,195663.0,56787.57,16489.9,3.34,79.91,0.28,747.71
8036,first,feb,2180-02-04,64,2713442.0,32805289.0,50699.56,1076.0,37662067.0,17089.6,11989.0,180598.0,126.91,194786.0,103260953.0,195634.0,56763.33,16468.16,3.33,79.91,16.24,747.53
8037,first,feb,2180-02-11,64,2713701.0,32810844.0,51403.85,1039.0,37670399.0,17094.82,11990.0,180629.0,126.91,194816.0,103289720.0,195654.0,56773.31,16444.72,3.33,79.93,14.45,747.64
8038,first,feb,2180-02-18,64,2714083.0,32817288.0,50774.65,1025.0,37676734.0,17098.43,11996.0,180680.0,126.95,194843.0,103298884.0,195691.0,56780.65,16450.85,3.33,79.94,19.43,747.77
8039,first,feb,2180-02-25,64,2714105.0,32817707.0,50773.61,1023.0,37677261.0,17098.55,11997.0,180683.0,126.95,194846.0,103299160.0,195694.0,56780.69,16448.49,3.33,79.94,19.32,747.78
8040,first,mar,2180-03-03,64,2714503.0,32825384.0,50951.78,1017.0,37684724.0,17102.03,12000.0,180728.0,127.0,194880.0,103322216.0,195692.0,56790.54,16518.46,3.33,79.95,12.59,747.77
8041,first,mar,2180-03-10,64,2714994.0,32830838.0,51582.41,1014.0,37691309.0,17105.18,12002.0,180751.0,126.97,194915.0,103340503.0,195732.0,56800.32,16550.99,3.34,79.98,0.0,747.93
8042,first,mar,2180-03-17,64,2715302.0,32834640.0,51048.14,1003.0,37696473.0,17109.07,12006.0,180782.0,126.99,194957.0,103358703.0,195751.0,56811.7,16595.14,3.35,80.02,0.0,748.13
8043,first,mar,2180-03-24,64,2715976.0,32835410.0,50894.96,997.0,37703969.0,17112.89,12011.0,180760.0,127.01,194983.0,103369225.0,195792.0,56824.78,16662.39,3.37,80.05,0.0,748.4
8044,first,mar,2180-03-31,64,2716873.0,32840557.0,50216.81,954.0,37709468.0,17111.59,12016.0,180801.0,127.03,195007.0,103388633.0,195832.0,56836.1,16694.94,3.4,80.06,0.54,748.55
8045,second,apr,2180-04-07,64,2717449.0,32848889.0,49518.47,969.0,37716205.0,17116.45,12016.0,180825.0,127.05,195038.0,103404900.0,195870.0,56846.43,16502.38,3.4,80.08,0.0,748.63
8046,second,apr,2180-04-14,64,2718124.0,32848108.0,50227.44,936.0,37723225.0,17118.93,12018.0,180858.0,127.03,195074.0,103424657.0,195897.0,56846.07,16541.01,3.4,80.08,0.0,748.49
8047,second,apr,2180-04-21,64,2718645.0,32853763.0,51543.55,921.0,37730227.0,17123.14,12023.0,180892.0,127.09,195101.0,103451773.0,195920.0,56863.14,16526.97,3.43,80.08,10.38,748.8
8048,second,apr,2180-04-28,64,2719920.0,32861256.0,56239.15,915.0,37736622.0,17125.28,12023.0,180906.0,127.12,195121.0,103468504.0,195964.0,56872.98,16533.8,3.44,80.09,9.24,748.85
8049,second,may,2180-05-05,64,2722273.0,32896413.0,55704.3,914.0,37757607.0,17134.1,12019.0,180964.0,127.11,195314.0,103444182.0,196092.0,56865.16,16422.47,3.44,80.08,8.79,749.62
8050,second,may,2180-05-12,64,2722000.0,32902180.0,55983.31,945.0,37766122.0,17137.63,12022.0,181031.0,127.16,195337.0,103457019.0,196131.0,56872.99,16406.89,3.44,80.11,0.0,750.02
8051,second,may,2180-05-19,64,2722419.0,32917645.0,56163.16,931.0,37763291.0,17139.02,12021.0,181008.0,127.17,195346.0,103467731.0,196156.0,56881.32,16300.95,3.45,80.11,1.6,750.14
8052,second,may,2180-05-26,64,2722640.0,32920285.0,55453.72,940.0,37763267.0,17141.9,12021.0,180998.0,127.14,195369.0,103492378.0,196195.0,56882.54,16222.0,3.45,80.13,7.3,750.34
8053,second,jun,2180-06-02,64,2721733.0,32923210.0,57843.3,918.0,37763382.0,17149.02,12022.0,181025.0,127.16,195402.0,103507553.0,196206.0,56886.17,16262.46,3.46,80.14,5.46,750.63
8054,second,jun,2180-06-09,64,2722416.0,32929822.0,57859.64,844.0,37769554.0,17150.68,12022.0,181125.0,127.2,195439.0,103524469.0,196228.0,56894.36,16265.86,3.5,80.15,4.44,750.92
8055,second,jun,2180-06-16,64,2722211.0,32940214.0,61150.96,864.0,37774266.0,17147.45,12025.0,181062.0,127.18,195474.0,103530974.0,196264.0,56903.11,16276.47,3.51,80.16,11.56,751.01
8056,second,jun,2180-06-23,64,2722191.0,32944811.0,62959.73,853.0,37781060.0,17151.13,12027.0,181094.0,127.21,195498.0,103542671.0,196296.0,56911.24,16211.86,3.52,80.18,25.35,751.04
8057,second,jun,2180-06-30,64,2722733.0,32948673.0,64154.19,897.0,37786480.0,17149.99,12029.0,181150.0,127.24,195528.0,103568533.0,196336.0,56920.64,16201.9,3.49,80.2,21.03,751.17
8058,third,jul,2180-07-07,64,2723268.0,32954895.0,65084.96,920.0,37795286.0,17151.53,12032.0,181173.0,127.27,195576.0,103577854.0,196365.0,56932.35,16223.83,3.49,80.21,18.63,751.38
8059,third,jul,2180-07-14,64,2723703.0,32963190.0,65887.41,944.0,37804144.0,17149.8,12037.0,181196.0,127.26,195612.0,103593406.0,196400.0,56940.21,16236.85,3.49,80.2,17.32,751.52
8060,third,jul,2180-07-21,64,2724239.0,32958651.0,65944.21,937.0,37813109.0,17152.19,12040.0,181188.0,127.28,195665.0,103608913.0,196421.0,56943.62,16188.31,3.49,80.24,16.69,751.6
8061,third,jul,2180-07-28,64,2724245.0,32958867.0,65928.31,937.0,37812920.0,17152.22,12040.0,181196.0,127.28,195666.0,103608965.0,196421.0,56944.28,16190.95,3.49,80.24,17.38,751.61
8062,third,aug,2180-08-04,64,2724596.0,32963439.0,67026.39,960.0,37832028.0,17154.49,12042.0,181214.0,127.34,195679.0,103609703.0,196444.0,56957.25,15996.0,3.49,80.25,18.91,751.51
8063,third,aug,2180-08-11,64,2724564.0,32991296.0,48398.5,949.0,37851807.0,17178.83,12042.0,181340.0,127.34,195740.0,103664129.0,196635.0,56935.92,15982.07,3.61,80.26,0.0,751.64
8064,third,aug,2180-08-18,64,2726088.0,32998271.0,48763.41,986.0,37858214.0,17183.67,12043.0,181310.0,127.31,195773.0,103675270.0,196670.0,56942.58,16030.59,3.6,80.27,0.58,751.72
8065,third,aug,2180-08-25,64,2726000.0,33026572.0,48687.38,925.0,37899588.0,17183.85,12053.0,181298.0,127.55,195878.0,103707979.0,196801.0,56936.82,16098.53,3.6,80.25,0.55,751.89
8066,third,sep,2180-09-01,64,2726012.0,33026594.0,48702.24,922.0,37899717.0,17184.09,12053.0,181297.0,127.55,195880.0,103708616.0,196804.0,56937.43,16093.71,3.6,80.26,0.04,751.89
8067,third,sep,2180-09-08,64,2726424.0,33035454.0,48955.09,949.0,37910134.0,17182.81,12054.0,181322.0,127.58,195912.0,103715002.0,196808.0,56947.62,16130.15,3.64,80.26,3.58,752.15
8068,third,sep,2180-09-15,64,2726872.0,33035341.0,48124.7,897.0,37919468.0,17185.86,12055.0,181429.0,127.6,195942.0,103738221.0,196852.0,56954.14,16026.4,3.67,80.28,0.0,752.35
8069,third,sep,2180-09-22,64,2727760.0,33037139.0,50835.79,831.0,37926857.0,17189.57,12062.0,181460.0,127.62,195972.0,103758045.0,196880.0,56965.16,16016.33,3.65,80.27,0.0,752.68
8070,third,sep,2180-09-29,64,2727215.0,33043078.0,50355.0,859.0,37943337.0,17192.31,12064.0,181451.0,127.62,196008.0,103776121.0,196915.0,56972.81,16057.99,3.66,80.28,0.0,752.75
8071,fourth,oct,2180-10-06,64,2726637.0,33045502.0,46737.81,848.0,37949988.0,17194.65,12067.0,181488.0,127.61,196027.0,103785260.0,196961.0,56982.6,16070.8,3.67,80.29,0.0,752.83
8072,fourth,oct,2180-10-13,64,2727719.0,33052142.0,49403.29,956.0,37950899.0,17197.6,12068.0,181526.0,127.64,196063.0,103793625.0,197001.0,56993.01,16080.24,3.67,80.31,0.0,752.87
8073,fourth,oct,2180-10-20,64,2730189.0,33100401.0,42612.44,970.0,37995739.0,17210.02,12079.0,181819.0,127.62,196244.0,103947739.0,197183.0,57085.72,16330.24,3.68,80.55,0.0,752.31
8074,fourth,oct,2180-10-27,64,2732292.0,33105292.0,42737.66,972.0,38001598.0,17206.08,12085.0,181870.0,127.66,196287.0,103966118.0,197214.0,57089.14,16349.48,3.71,80.57,0.0,752.42
8075,fourth,nov,2180-11-03,64,2732682.0,33108615.0,41592.23,975.0,38006698.0,17208.4,12085.0,181899.0,127.68,196325.0,103993379.0,197241.0,57089.11,16311.21,3.72,80.59,0.0,752.53
8076,fourth,nov,2180-11-10,64,2733157.0,33116722.0,45880.58,977.0,38017093.0,17211.46,12087.0,181924.0,127.71,196367.0,104007898.0,197266.0,57098.41,16306.81,3.72,80.59,0.0,752.67
8077,fourth,nov,2180-11-17,64,2733406.0,33125362.0,46171.76,967.0,38028412.0,17216.59,12085.0,181965.0,127.73,196402.0,104030224.0,197338.0,57108.12,16380.2,3.71,80.62,0.0,752.62
8078,fourth,nov,2180-11-24,64,2734301.0,33131692.0,43699.11,884.0,38035951.0,17218.66,12087.0,181933.0,127.77,196443.0,104065050.0,197383.0,57120.16,16375.16,3.71,80.64,12.7,752.74
8079,fourth,dec,2180-12-01,64,2726253.0,33142410.0,43325.31,878.0,38062601.0,17214.0,12090.0,181999.0,128.11,196499.0,104130567.0,197428.0,57146.17,16402.73,3.71,80.65,12.87,752.76
8080,fourth,dec,2180-12-08,64,2727002.0,33160390.0,41406.08,909.0,38072685.0,17217.3,12094.0,182073.0,128.15,196543.0,104153732.0,197451.0,57152.93,16390.76,3.71,80.66,14.01,752.84
8081,fourth,dec,2180-12-15,64,2726973.0,33163349.0,41910.19,900.0,38075810.0,17219.8,12096.0,182162.0,128.14,196584.0,104172457.0,197487.0,57162.98,16431.5,3.71,80.69,14.7,753.0
8082,fourth,dec,2180-12-22,64,2727440.0,33177062.0,42882.13,916.0,38087585.0,17223.55,12098.0,182166.0,128.16,196629.0,104200374.0,197523.0,57175.11,16445.11,3.69,80.67,17.18,753.19
8083,fourth,dec,2180-12-29,64,2727460.0,33177236.0,42881.78,917.0,38087956.0,17223.58,12098.0,182166.0,128.16,196632.0,104201972.0,197524.0,57176.44,16450.27,3.69,80.67,17.17,753.19
8084,first,jan,2181-01-05,64,2729563.0,33218388.0,31499.98,559.0,38131716.0,17244.68,12106.0,182218.0,128.28,196876.0,104366723.0,197756.0,57243.99,15525.75,3.57,80.8,3.41,754.75
8085,first,jan,2181-01-12,64,2728625.0,33225347.0,34652.01,578.0,38171270.0,17241.17,12106.0,182199.0,128.28,196847.0,104429901.0,197960.0,57227.77,15336.07,3.57,80.84,14.06,755.46
8086,first,jan,2181-01-19,64,2729806.0,33222576.0,35359.2,577.0,38177529.0,17242.93,12110.0,182251.0,128.32,196886.0,104448277.0,198002.0,57229.5,15337.08,3.54,80.87,6.92,755.56
8087,first,jan,2181-01-26,64,2729805.0,33222449.0,35352.22,578.0,38177831.0,17243.1,12110.0,182254.0,128.32,196887.0,104448922.0,198006.0,57230.1,15342.53,3.54,80.87,6.82,755.57
8088,first,feb,2181-02-02,64,2730355.0,33227812.0,35488.57,545.0,38187528.0,17246.42,12113.0,182253.0,128.35,196959.0,104467605.0,198041.0,57240.32,15323.65,3.55,80.89,0.0,755.68
8089,first,feb,2181-02-09,64,2730236.0,33227882.0,35338.17,552.0,38199034.0,17253.13,12114.0,182271.0,128.34,196982.0,104497589.0,198071.0,57253.07,15200.07,3.56,80.9,0.0,755.73
8090,first,feb,2181-02-16,64,2735042.0,33266004.0,33979.42,38.0,38214035.0,17250.88,12109.0,182687.0,128.23,197146.0,104542797.0,198221.0,57281.91,15215.77,3.6,80.95,0.0,759.79
8091,first,feb,2181-02-23,64,2735018.0,33272311.0,34222.77,37.0,38225440.0,17253.95,12111.0,182833.0,128.29,197179.0,104566029.0,198261.0,57293.82,15198.87,3.6,80.98,0.0,759.87
8092,first,mar,2181-03-02,64,2734464.0,33277994.0,32833.22,42.0,38232352.0,17256.16,12116.0,182862.0,128.34,197213.0,104589307.0,198293.0,57304.28,15159.08,3.58,81.0,0.0,759.82
8093,first,mar,2181-03-09,64,2735006.0,33273277.0,31232.37,37.0,38240512.0,17259.24,12117.0,182815.0,128.38,197250.0,104598877.0,198318.0,57307.52,15181.89,3.57,81.01,0.0,759.8
8094,first,mar,2181-03-16,64,2733330.0,33272007.0,25636.12,38.0,38239455.0,17260.37,12121.0,182715.0,128.36,197223.0,104565509.0,198311.0,57291.9,15183.44,3.58,80.96,1.93,759.7
8095,first,mar,2181-03-23,64,2732907.0,33276651.0,25668.21,37.0,38245542.0,17269.85,12121.0,182737.0,128.35,197241.0,104587822.0,198350.0,57298.89,15171.25,3.59,80.98,0.91,759.79
8096,first,mar,2181-03-30,64,2732939.0,33277148.0,25610.93,34.0,38245809.0,17270.07,12122.0,182737.0,128.35,197243.0,104589312.0,198352.0,57299.4,15171.21,3.59,80.98,0.35,759.8
8097,second,apr,2181-04-06,64,2732334.0,33282245.0,21443.86,78.0,38252355.0,17272.85,12124.0,182814.0,128.37,197288.0,104596313.0,198386.0,57309.38,15091.97,3.62,80.99,12.86,759.96
8098,second,apr,2181-04-13,64,2731238.0,33289767.0,21193.89,74.0,38258740.0,17277.27,12122.0,182764.0,128.37,197317.0,104623393.0,198421.0,57321.15,15028.88,3.6,81.0,13.53,760.08
8099,second,apr,2181-04-20,64,2731570.0,33297047.0,25558.14,59.0,38273088.0,17279.96,12127.0,182799.0,128.47,197338.0,104635389.0,198451.0,57330.15,14759.26,3.6,81.02,10.7,759.96
8100,second,apr,2181-04-27,64,2733639.0,33293936.0,22877.57,44.0,38279440.0,17282.76,12125.0,182776.0,128.49,197377.0,104660074.0,198473.0,57339.81,14740.77,3.61,81.03,19.79,760.05
8101,second,may,2181-05-04,64,2733708.0,33300323.0,21200.58,53.0,38290490.0,17279.43,12121.0,182794.0,128.5,197420.0,104675713.0,198500.0,57348.79,14833.97,3.64,81.04,21.7,760.3
8102,second,may,2181-05-11,64,2733759.0,33300310.0,21177.57,50.0,38291490.0,17279.51,12121.0,182796.0,128.5,197424.0,104675958.0,198502.0,57349.65,14833.88,3.64,81.04,21.82,760.3
8103,second,may,2181-05-18,64,2734128.0,33306090.0,20674.6,6.0,38303847.0,17283.43,12125.0,182812.0,128.52,197469.0,104692634.0,198548.0,57356.05,14858.06,3.64,81.04,1.09,760.5
8104,second,may,2181-05-25,64,2734742.0,33310151.0,20243.82,0.0,38309160.0,17286.15,12127.0,182861.0,128.54,197495.0,104707949.0,198573.0,57365.68,14834.07,3.64,81.04,0.0,760.7
8105,second,jun,2181-06-01,64,2744011.0,33357805.0,13913.28,32.0,38334655.0,17309.21,12138.0,182970.0,128.58,197639.0,104776652.0,198766.0,57441.75,15236.18,3.69,81.14,0.0,762.39
8106,second,jun,2181-06-08,64,2743879.0,33354369.0,12926.79,84.0,38325858.0,17304.94,12134.0,182933.0,128.54,197629.0,104743292.0,198736.0,57398.86,15176.35,3.71,81.13,0.79,762.25
8107,second,jun,2181-06-15,64,2745073.0,33358294.0,9929.35,138.0,38341106.0,17304.65,12132.0,182954.0,128.57,197656.0,104755643.0,198765.0,57408.92,15399.58,3.7,81.14,0.0,762.36
8108,second,jun,2181-06-22,64,2745376.0,33363576.0,9703.62,146.0,38360452.0,17308.02,12134.0,182979.0,128.61,197695.0,104781938.0,198797.0,57417.57,15457.78,3.71,81.16,0.0,762.5
8109,second,jun,2181-06-29,64,2745578.0,33360329.0,8533.53,142.0,38363525.0,17308.04,12144.0,182970.0,128.62,197725.0,104795116.0,198849.0,57434.07,15515.69,3.7,81.18,0.0,762.44
8110,third,jul,2181-07-06,64,2745301.0,33370644.0,9275.25,135.0,38370020.0,17309.72,12146.0,182999.0,128.54,197710.0,104805467.0,198882.0,57442.63,15630.33,3.71,81.2,0.0,762.33
8111,third,jul,2181-07-13,64,2745896.0,33373031.0,5402.2,89.0,38374651.0,17313.68,12149.0,183042.0,128.58,197744.0,104815409.0,198933.0,57451.93,15699.63,3.73,81.23,0.0,762.48
8112,third,jul,2181-07-20,64,2746292.0,33379054.0,838.53,96.0,38379664.0,17317.95,12158.0,183065.0,128.61,197747.0,104827023.0,198959.0,57460.28,15640.0,3.75,81.24,0.0,762.64
8113,third,jul,2181-07-27,64,2746686.0,33384453.0,1554.81,180.0,38384783.0,17320.51,12158.0,183133.0,128.64,197777.0,104838734.0,198990.0,57464.11,15696.96,3.74,81.26,0.0,762.72
8114,third,aug,2181-08-03,64,2747028.0,33390299.0,0.0,177.0,38391509.0,17323.71,12160.0,183139.0,128.71,197808.0,104854317.0,199026.0,57475.36,15670.16,3.73,81.27,0.0,762.84
8115,third,aug,2181-08-10,64,2748669.0,33398958.0,324.65,93.0,38390626.0,17322.58,12158.0,183201.0,128.74,197832.0,104869473.0,199064.0,57485.56,15549.19,3.73,81.3,0.0,763.06
8116,third,aug,2181-08-17,64,2748768.0,33399671.0,357.26,93.0,38391252.0,17322.78,12158.0,183201.0,128.74,197833.0,104870490.0,199066.0,57485.95,15549.0,3.73,81.3,0.38,763.07
8117,third,aug,2181-08-24,64,2748356.0,33405130.0,796.9,162.0,38391526.0,17326.33,12164.0,183272.0,128.76,197869.0,104882822.0,199102.0,57490.47,15381.34,3.73,81.32,0.0,763.16
8118,third,aug,2181-08-31,64,2748675.0,33419424.0,246.94,148.0,38395201.0,17328.91,12166.0,183295.0,128.77,197904.0,104899126.0,199132.0,57502.86,15159.64,3.74,81.33,0.5,763.28
8119,third,sep,2181-09-07,64,2749068.0,33422608.0,96.47,173.0,38402175.0,17332.01,12169.0,183256.0,128.84,197930.0,104912256.0,199170.0,57503.64,15222.03,3.74,81.34,0.0,763.47
8120,third,sep,2181-09-14,64,2750268.0,33424940.0,0.0,220.0,38406722.0,17333.91,12168.0,183269.0,128.86,197967.0,104929704.0,199203.0,57513.03,15173.82,3.75,81.35,0.0,763.55
8121,third,sep,2181-09-21,64,2750260.0,33427264.0,829.62,236.0,38414151.0,17336.51,12174.0,183275.0,128.9,198002.0,104943149.0,199234.0,57518.76,15124.35,3.75,81.37,0.0,763.66
8122,third,sep,2181-09-28,64,2751207.0,33435813.0,1348.75,235.0,38418195.0,17338.43,12175.0,183326.0,128.89,198042.0,104956499.0,199272.0,57525.7,15087.25,3.75,81.38,0.0,763.76
8123,fourth,oct,2181-10-05,64,2751657.0,33443129.0,2022.76,245.0,38424503.0,17338.89,12176.0,183358.0,128.89,198079.0,104976824.0,199310.0,57535.41,15273.71,3.74,81.39,1.08,763.85
8124,fourth,oct,2181-10-12,64,2752979.0,33472729.0,9396.3,216.0,38417856.0,17345.22,12179.0,183392.0,128.89,198103.0,105090908.0,199311.0,57553.98,15462.08,3.64,81.44,0.0,764.67
8125,fourth,oct,2181-10-19,64,2753330.0,33482755.0,11133.35,215.0,38415799.0,17348.29,12187.0,183456.0,128.88,198108.0,105110451.0,199353.0,57562.67,15410.84,3.59,81.45,0.0,764.76
8126,fourth,oct,2181-10-26,64,2755842.0,33479489.0,11659.28,220.0,38428757.0,17350.59,12190.0,183279.0,128.88,198173.0,105181983.0,199445.0,57701.83,15359.96,3.57,81.45,0.0,764.87
8127,fourth,nov,2181-11-02,64,2759883.0,33493162.0,11510.71,236.0,38449301.0,17355.16,12190.0,183220.0,128.86,198267.0,105165865.0,199508.0,57759.23,15192.9,3.57,81.45,1.96,766.6
8128,fourth,nov,2181-11-09,64,2760685.0,33502645.0,11891.78,343.0,38449318.0,17357.29,12193.0,183225.0,128.88,198310.0,105182942.0,199548.0,57778.14,15199.15,3.58,81.47,1.17,766.78
8129,fourth,nov,2181-11-16,64,2761335.0,33505643.0,10473.17,338.0,38457147.0,17360.74,12196.0,183257.0,128.92,198346.0,105202316.0,199583.0,57787.25,15265.65,3.58,81.48,0.0,767.05
8130,fourth,nov,2181-11-23,64,2762023.0,33509740.0,10071.67,337.0,38463859.0,17364.04,12196.0,183291.0,128.95,198396.0,105222640.0,199641.0,57791.57,15255.48,3.55,81.51,0.0,767.16
8131,fourth,nov,2181-11-30,64,2767953.0,33648426.0,16212.44,879.0,38499137.0,17381.25,12204.0,183416.0,129.02,198724.0,105419743.0,199949.0,57885.5,15316.1,3.54,81.58,0.0,768.35
8132,fourth,dec,2181-12-07,64,2767956.0,33648438.0,16231.07,888.0,38498941.0,17381.46,12204.0,183413.0,129.02,198727.0,105419621.0,199952.0,57886.12,15318.95,3.54,81.58,0.0,768.36
8133,fourth,dec,2181-12-14,64,2769250.0,33654581.0,16162.96,888.0,38502523.0,17384.82,12202.0,183467.0,129.04,198770.0,105435802.0,199988.0,57898.47,15332.58,3.57,81.6,8.33,768.49
8134,fourth,dec,2181-12-21,64,2769325.0,33660107.0,17052.76,894.0,38521384.0,17389.03,12205.0,183472.0,129.11,198806.0,105451778.0,200024.0,57909.62,15347.37,3.57,81.61,5.43,768.71
8135,fourth,dec,2181-12-28,64,2770059.0,33667514.0,17134.64,896.0,38524504.0,17391.14,12209.0,183474.0,129.13,198849.0,105471727.0,200056.0,57917.74,15336.89,3.57,81.63,0.0,768.56
8136,first,jan,2182-01-04,64,2770062.0,33667733.0,17083.52,896.0,38524175.0,17391.29,12209.0,183473.0,129.13,198849.0,105472193.0,200058.0,57918.37,15336.75,3.57,81.63,0.0,768.57
8137,first,jan,2182-01-11,64,2770869.0,33672957.0,16529.6,916.0,38533845.0,17395.09,12209.0,183506.0,129.14,198881.0,105490110.0,200088.0,57927.02,15436.19,3.56,81.64,0.0,768.7
8138,first,jan,2182-01-18,64,2771295.0,33678031.0,14556.01,926.0,38533651.0,17398.1,12209.0,183535.0,129.17,198920.0,105512306.0,200086.0,57935.49,15249.98,3.54,81.65,0.0,768.8
8139,first,jan,2182-01-25,64,2771750.0,33682388.0,15325.39,854.0,38548979.0,17401.72,12212.0,183564.0,129.18,198964.0,105528486.0,200126.0,57941.58,15285.55,3.56,81.65,13.16,768.9
8140,first,feb,2182-02-01,64,2772228.0,33690686.0,14748.81,842.0,38555386.0,17404.31,12213.0,183597.0,129.18,198997.0,105549510.0,200157.0,57952.07,15193.1,3.56,81.64,12.78,769.03
8141,first,feb,2182-02-08,64,2774007.0,33727626.0,17124.21,881.0,38552163.0,17417.13,12219.0,183558.0,129.18,199040.0,105589486.0,200268.0,57960.64,15168.66,3.54,81.71,5.58,769.6
8142,first,feb,2182-02-15,64,2776163.0,33771091.0,4387.94,1343.0,38652134.0,17445.06,12229.0,183744.0,129.42,199266.0,105715034.0,200519.0,58053.85,14972.25,3.37,81.74,0.0,770.91
8143,first,feb,2182-02-22,64,2774690.0,33755050.0,4280.85,1404.0,38636354.0,17444.09,12230.0,183747.0,129.4,199218.0,105673692.0,200521.0,58051.09,14971.41,3.36,81.73,5.27,770.83
8144,first,mar,2182-03-01,64,2774689.0,33760717.0,2657.27,1402.0,38650083.0,17448.14,12231.0,183794.0,129.4,199244.0,105691029.0,200555.0,58060.14,14945.83,3.37,81.72,7.37,770.97
8145,first,mar,2182-03-08,64,2775081.0,33764703.0,3739.45,1403.0,38654978.0,17451.56,12233.0,183808.0,129.44,199267.0,105706394.0,200585.0,58064.94,15006.95,3.37,81.72,9.12,771.1
